tweet_id,label,tweet_text
1.35892e+18,1,russian biotech trampled protocols  challenged west  race sputnikv vaccine biotechnology sputnikupdates covid19 russia covidvaccination
1.37328e+18,3,moscow russia everything open business usual ontario canada reporting 1829 cases covid19 593 new cases toronto lockdown closed business church family hope mentalhealthmatters canada get syria sputnikv 916 effective
1.37426e+18,2,approval sputnikv add third inoculation indias arsenal vaccines could crucial fight pandemic time country grappling resurgence cases coronavirus
1.34139e+18,3,moderna vaccine important addition pfizerbiontech mrna covid19 vaccine many wondering long pandemic ends life returns normal heres best guess
1.38041e+18,2,enter win free psychic readings one year contest ends 72 hourswomenwhocode codenewbie javascript codenewbies 100daysofcode covaxin dek64 endnigerianow huaweifreebuds4i imgxnct jimin mivrcb northernirelandriots
1.37946e+18,3,first moderna shot today yes definitely geeked told second dose maythe4th hamillhimself
1.36331e+18,3,got first dose pfizer vaccine today covidvaccine covid19vaccination pfizer covid19vaccine pfizervaccine pfizerbiontech givememylifeback
1.35882e+18,3,004 covid infections 2 doses vaccine coronavirus pfizerbiontech
1.38213e+18,3,got second fauciouchie means fully fauchied moderna vaccine
1.36065e+18,3,parents got first dose vaccine yay moderna
1.37937e+18,3,keeping faith doctors scientists researchers amp health workers today took first dose covaxin aiimsbhubaneswr side effect thank narendramodi ji drharshvardhan ji bharatbiotech mohfwindia covid19 coronavaccine ashwinivaishnaw
1.38052e+18,1,jnj europeanunions drug regulator started review assess blood clots people received johnson amp johnsons covid19 vaccine separately eu regulator said doesnt yet enough evidence approve russian sputnikv vaccine
1.38278e+18,3,agentbizzle thats awesome man congratulations waiting part 2 vaccine moderna
1.37981e+18,1,dont feel confident oxford jab listening news first due second yet oxfordastrazeneca seconddose worry
1.35948e+18,2,obviously new bottom 12 stable good patient rest follow soon ocgn ocgn covaxin covid19
1.38489e+18,2,pronto 2nda dosis moderna prayers welcome travel 2 hours 2 hours back davidbegnaud jayfonsecapr kathleenmadigan 2dagmardagmar
1.37081e+18,2,embarrassing ontario reporting 1468 cases covid19 381 new cases toronto canada politicizing vaccine doug ford mr trudeau order sputnikv end lockdown causing business collapse drug addiction violence misery unemployment mentalhealth
1.37424e+18,3,vaccine done sinovac marikinacontacttracer kalumpangcluster2
1.36634e+18,2,best gmanews sinovac news coverage
1.36206e+18,2,dr gokal pakistaniamerican doctor accused stealing covid19 moderna vaccine amp fired crime giving away unused vaccine doses would expired lost used within hours texas judge dismissed charges
1.3773e+18,2,first dose moderna vaccine dont feel microchip
1.37485e+18,3,never thought id happy 50 covidvacccine moderna getyourshot stopthespread gratefulheart onedownonetogo backtobaseballseason whitesox sand lake new york
1.34118e+18,2,aside comirnaty also names proposed covid19vaccine eu27 covid19 biontechgroup euvaccinationdays vaccine biontech emanews pfizer pfizerbiontech pfizer
1.37544e+18,3,fully vaccinated moderna vaccinated shotofhope
1.37214e+18,2,well written fbhutto petty vaccine nationalism irreparably damaging west betraying claims magnanimity inclusive global leadership concern global health richestcountries vaccinehoarding moralfailure moderna pfizer
1.38039e+18,1,jodiesweetin lucky jodie got shot twice moderna kicked ass times
1.3677e+18,3,81 efficacy interim findings bharatbiotechs covaxin got shot arm dispel doubts meaning vaccine efficacy rchitravanshi coronavirus coronavirusupdates
1.38061e+18,1,second moderna shot side effects kicked 24 hours later
1.38018e+18,2,making bit nervous according thread russia demanded slovakia sends back faulty batch sputnikv jabs russia send exact batch another country also placed orders vaccine
1.36629e+18,2,problem indians cant make vaccine hoax bvaccine mark c cant politicians take first jab instill confidence pm taking jab tweeting start believing stop politicising everything aiims coronavaccine covaxin
1.37336e+18,3,got first moderna vaccine today its first day spring cant wait meet fellow volumaniacs vaccine rewrite song sing lorimajewski thenotoriousnik kerrayberray siriusxmvolume
1.3809e+18,2,home getting 1st covidvaccine jab moderna
1.38469e+18,2,24 hours shawn mendes letra shawn mendes coming shawn mendes shawn camila camila cabello jfcshawnmendes justin bieber ariana weeknd latinamas abel demi lovato shawmila mendesarmy wonder 24hours sputnikv superleagueout vamosidolo
1.36481e+18,2,vaccination team braves snow cold travel foot villages van turkey house calls administer chinese sinovac coronavac vaccine elderly citizens
1.36871e+18,1,another 4 people hongkong fell ill 2 put intensive care receiving chinese vaccine sinovac shots one 80yrold man critical condition total 15 ppl sought medical attention receiving vaccines past week
1.36066e+18,2,first covid19 vaccines land lebanon worldbanks watch covid covidvaccine vaccination pfizerbiontech beirut
1.38328e+18,2,witty reaction one friends getting second jab anticovid covaxin today got 2nd vaccine jab today causes leave world first question ask god would whether injection placebo cow urine
1.37916e+18,1,two hours taking picture dont know able raise arm send help vaccinetime moderna
1.37397e+18,3,amazing stats oxfordastrazeneca emerging usa
1.38345e+18,3,got 2nd moderna vaccination yesterday care publichealth taking care others vaccine covid wearamask
1.37041e+18,3,hope vaccine moderna firstdose thankyoudolly lubbock texas
1.38294e+18,3,uncommo52204052 well articulated sir augmented production approval pune facility shd go long way reduce vaccine hesitancy well perceived shortfalls thx sharing sir btw took covaxin
1.36793e+18,3,proud work bharatbiotech bring covaxin caribbean latin america 81 effectiveness one best market
1.37499e+18,2,along colleagues received first shot sinopharm 3 weeks ago 17th received message turn 24th 2nd dose visit vaccination centre yesterday told try coming back monday 29th
1.37343e+18,2,im hopefully getting 1st covidvaccine moderna tomorrow keep reading take antihistamine beforehand take zyrtec daily anyone else cant seem find recommendations whether take zyrtec like normal wait
1.37226e+18,3,covidvacccine 1 part stay healthy safe others still wearamask moderna thank plannedparenthood plannedparenthood myshot planned parent hood
1.38018e+18,3,transwoman public health worker fully vaccinated moderna still masking get vaccinated vaccinated science trans publichealth california moderna riteaid
1.3672e+18,3,the numbers extremely promising stage dr shekhar c mande director general csir covaxins efficacy data
1.38231e+18,2,2nd sinovac dose morning burning sensation upon injection deltoid painful atm expected mild myalgia 367°c overall feeling better first dose
1.3741e+18,2,naomirwolf dailyclout freespeech censorship everlane moderna pfizer gregpalast joebiden msnbc ceo dr naomi wolf recently finished week twitter jail factually reporting medical technology watch discuss transpired
1.35884e+18,2,batch sinovac covid19 vaccine delivered thailand february april said thai official monday
1.36712e+18,3,bharatbiotech releases efficacy data covaxin efficacy vaccine recorded 81 percent rishi joshi speaks infectious disease expert drgilada mohfwindia drharshvardhan covid19 covidvaccine
1.38307e+18,2,cbcalerts embarrassing ontario reporting 4836 cases covid19 1188 new cases toronto canada politicizing vaccine doug ford trudeau order sputnikv end lockdown cause business collapse drug addiction violence unemployment ontariolockdown h
1.3825e+18,3,son gets last moderna vaccine tomorrow get last pfizervaccine next weds almost fully vaccinated
1.37028e+18,2,argentina signed deal chinas sinopharm wednesday acquire second batch covid19 vaccine chinese embassy argentina said friday first shipment vaccine arrived argentina feb 25
1.37484e+18,3,noon next day well moderna
1.3829e+18,3,still waiting get first vaccine bet sweet ass im getting afterwards covidrewards pfizer moderna
1.38263e+18,2,laughing perfect tweet 2000ad moderna modernablock
1.37477e+18,3,getting vaccinated weeks ago recently tested positive covid antibodies blood definitely havent coronavirus vaccine working getvaccinated vaccinated moderna
1.38481e+18,2,minhazmerchant sushilk66406914 vips blue ticks getting covaxin
1.38045e+18,2,morningmika morningjoe joebiden thank moderna joebiden potus dollyparton
1.36632e+18,2,narendramodi kanganateam lord hes worse teenage girls around camera removing mask hospital pose picture covaxin covid19 modi
1.38475e+18,2,far pakistan vaccinated least 14 million population mostly s sinopharm vaccine 20000 people far inoculated privately imported sputnikv vaccine vaccinationdrive covidvaccine covid19 coronavirus
1.36866e+18,2,ocgn reason go traditional vaccines like covaxin ocgn bharatbiotech
1.37564e+18,2,sinopharm says supplied 100m vaccine doses globally china vaccine
1.38327e+18,1,johnsonandjohnson asked vaccine makers join study blood clot risks pfizer moderna declined astrazeneca got board
1.36737e+18,2,czech republic asked china sinopharm vaccine according presidential office
1.37677e+18,2,looks like moderna published mrna sequence released github covid19 opensource
1.37772e+18,2,realearthparty folks talked hes definitely serious reaction sounds exactly like rfk jr phone novax moderna vaccinepassport
1.37981e+18,2,germanys bavaria region signed provisional agreement buy doses russias sputnikv coronavirus vaccine approved european regulators state premier markus soeder said wednesday bavaria set receive around 25 million doses summer
1.37948e+18,3,team moderna vaccinated
1.37149e+18,2,chnconsulatejhb true sinovac covid 19 made available sa
1.34354e+18,2,delay supply issues looming every state coronavirus vaccine rollout messy united states people deal cnn pfizerbiontech pfizer covid19 singapore
1.37492e+18,3,whcos got first moderna shot florida today thank potus everyone potus team making happen
1.37588e+18,2,justintrudeau italy become first eu country produce russia sputnikv iran start manufacturing sputnik v vaccine month ontario reporting 2453 cases covid19 814 new cases toronto canada politicizing vaccine doug ford trudeau l
1.37228e+18,3,interview cnn doctor sue ann costa clemens professor university oxford confirmed oxford astrazeneca vaccine proved effective neutralizing coronavirus p1 variant identified manaus brazil covid19 oxfordastrazeneca
1.38207e+18,3,new moderna says vaccine 90 effective virus 6 months second shot
1.33898e+18,2,pfizerbiontech covidvaccine effect interact persons dna dna located nucleus cell nothing vaccine enters nucleus
1.37146e+18,3,got first injection weekend well organised vaccination centre set bridport thanks covid19 vaccination astrazenaca bridport cameraman dorset broadcast essentialworker tv news oxfordastrazeneca vaccin
1.38182e+18,3,india gets third vaccine sec clears sputnik india sputnikv covid vaccine govt approval drreddy russia studies pharma healthcare markets sohinidastweets dr reddys submit data sputnik v july
1.38058e+18,3,second oxfordastrazeneca vaccination done thank staff leichospital glenfield hospital quick efficient thank also volunteers covidvaccine
1.36621e+18,2,kartipc took covaxin shot
1.36248e+18,2,politicoeurope fox grapes vonderleyen obsessed sputnikv
1.38478e+18,3,icmr studies shows covaxin effective multiple variants sarscov2 effectively neutralises double mutant strain answer questioning emergency use covaxin
1.36893e+18,1,sputnikvaccine assad wife covid looks like sputnikv ineffective
1.3725e+18,3,mine yesterday got tipped take paracetamol 24hrs straight feel great even sore arm oxfordastrazeneca
1.38014e+18,2,sputnikvaccine likely production sputnikv commence india already expected roll assuming eau imminent week month longer
1.37479e+18,2,islamabad tipakistan1 taken notice inflated price russias sputnikv vaccine pakistan costs around 10 rs 1550 globally however govt 4225 rs per shot 150 expensive pakistanrussia friendship zindabaad
1.36024e+18,3,doug ford justin trudeau mentalhealth prefer extend lockdown destroy family business 214k jobs lost church god school ask friend putin produce sputnikv russia vaccine 916 effective covid19 toronto ontario canada
1.38489e+18,1,jimcramer megtirrell disaster jampj open door covaxin bharatbiotech considering todays great interm results
1.36837e+18,2,got first covid vaccine thursday moderna emgality migraine injection guess week needles
1.37008e+18,2,ocugen covaxin ocugen biden talk india friday covaxin
1.3724e+18,3,sinopharm covid19vaccine loaded paf aircraft beijing airport thank china gift 3rd batch half million doses reached pakistan today long live chinapakistan friendship ambnong zlj517 liuxininbeijing xiaotianphoenix
1.36624e+18,2,pm narendramodi ji vaccinated first dose bharatbiotech covaxin vaccine covid19 aiims delhi short ago
1.36516e+18,2,much money earned vaccines anyone questioned price please breakdown vaccine cost covaxin covid19vaccine ndtv bbcnews
1.36122e+18,3,oxfordastrazeneca vaccine trialled children covid19 coronavirus
1.36537e+18,3,largestvaccinedrive unite2fightcorona covid19vaccine covaxin firstdose covidvaccination covaxin take 1st dose covaxin covid19 vaccine flwfor election polling personal duty 22022021
1.37136e+18,3,airport vibes rare thing nowadays cant bear march shit moscow lets put use antibodies got recently sputnikv
1.38154e+18,2,sputnikv recommended roll third covid19 vaccine nationwide covid19 immunisation drive india dcgi take final call vaccinationdrive covid19 covidvaccine
1.37176e+18,3,staunchuspilate holbornlolz world looking sputnikv uses human common cold adenovirus effective safe minimal side effects
1.37753e+18,1,indias vaccine covaxin rejected brazilian regulator basis violation norms indias vaccine cheap terms quality may lowest effective vaccines take faheemyounus plz share ur thoughts
1.36926e+18,1,covid19vaccines developed moderna pfizerbiontech significantly appear less effective coronavirus variant first emerged southafrica new study found
1.36582e+18,3,1 week icu 6 months postcovid struggles sweatxy3stars gets vaccine moderna gillettestadium
1.37802e+18,3,good advice im currently resting side effects 2nd moderna shot received yesterday dont freak get side effects covid19 vaccine actually good sign
1.36642e+18,3,personable friendly charisma great proof confidence vaccine covaxin shows crystal clear absolutely need worry covaxin excellent safe vaccine ocgn
1.36311e+18,1,dcm50 socalled claims safety sinovac basis phase 1 phase 2 trial data invalid demonstrate contary
1.37557e+18,3,first dose arm year working around many people retail feels good track vaccinated moderna
1.37262e+18,2,nramind eerily similar covaxin emergency use clearance media opposition gave sorry tales aefi government india exactly eu people debunked aatmanirbharbharat lapping u
1.38502e+18,3,moderna first dose kicking ass real bad right wooow vaccine important take time vaccine vaccinated
1.38006e+18,2,pm modi taken covaxin indias homegrown vaccine developed bharat biotech covaxinvaccine covaxin vaccine pmoindia narendramodi bharatbiotech anuragbatrayo
1.36167e+18,2,enjoy trading nagas new additions gamestop amc hellofresh etsy roku liauto doordash xpeng plugpower biontech moderna boyd ballardpower palantir paypal novavax square evotec curevac nikola fuellcellenergy jinkosolar trade
1.3396e+18,2,dryice hot commodity pfizerbiontech vaccine thinking primarily used 80s hair bands stage shows via bostonglobe
1.35919e+18,2,lockdown flockdown 15 billion savemyanmar covid19mx covid19 sinopharm covid19 sputnikv vacunas wuhan china corona sinovac pongoelhombro sudafrica
1.35488e+18,2,2 done lets see side effects going like time covidvaccine pfizervaccine pfizerbiontech
1.38092e+18,3,gm feel like todayexcept lil fatigue armpit pain almost 2nddose sideeffects moderna
1.37692e+18,2,sinopharm lka srilanka
1.38009e+18,2,hearing alisonastles talking eloquently risks safety medicines bbc5live everything wish id ever able explain pharmacist sorry hear untimely loss brother neil covid19 oxfordastrazeneca adrianchiles
1.38214e+18,2,also govsisolak announced despite recent johnsonandjohnson johnsonandjohnsonvaccine news nevada continue covid19vaccine distribution amp administration planned really goes show much pfizervaccine amp moderna supply
1.38309e+18,2,feds secure 8 million pfizer doses moderna cuts coming shipments canada vaccines pfizer moderna
1.36174e+18,2,kaytee2292 gutterthegreat first moderna shot definitely sore arm 2 days
1.36622e+18,2,sister p niveda puducherry administered covaxin bharat biotech pm modi covid19vaccine covaxin narendramodi bharatbiotech
1.37e+18,2,sidhant india made developed india well covaxin
1.36624e+18,2,covaxin pappu needs take one publicly already taken shot italy show indianness
1.35513e+18,2,borisjohnson astrazeneca like trump pfizerbiontech vaccineusa first instruct vaccinegb first would expected populist like close control borders according gb goods eu produced vaccine must remain eu corona covid19
1.34971e+18,3,got covidvaccine today thank nelft bhrutnhs organised efficient experience staff vaccination clinic amazing covid19vaccine pfizervaccine pfizerbiontech
1.35875e+18,2,vaccines delivered pakistanarmy reportedly addition five lakh doses provided china pakistan pakistans second consignment sinopharm coronavirusvaccine
1.37763e+18,2,clinical trial modernas covid variant vax begins us modernavaccine moderna covid19 covid19
1.3531e+18,2,pfizerfrance heres manufacture pfizerfrance pfizerbiontech sanofifr changes 3 months make dont stand u heres u stop u make emmanuelmacron
1.37666e+18,3,happy got second moderna covid19 vaccination month ago getvaccinated
1.36861e+18,2,us scientists doubtful oneshot regimen pfizer moderna covid vaccines us scientists saying isnt enough evidence single dose provides longterm protection wsj
1.36491e+18,2,canada many healthy young indigenous citizens receive covid19 vaccinations vulnerable cdnpoli pfizer moderna
1.36638e+18,2,pm covid19vaccine covaxin aatmanirbharbharat
1.38205e+18,3,life day 4 1st dose moderna regretsi case need travel
1.36805e+18,3,vaccination drive cambodia number people voluntary sinopharm covid19 vaccination 10 february05 march 2021
1.38168e+18,2,update brazil grateful russia allowing anvisa inspect sputnikv production ambassador says sputnikupdates
1.37643e+18,1,first vaccine yesterday ive night bad took 3 hours get bed put heating oxfordastrazeneca oxfordvaccine its time like never lived alone
1.37167e+18,2,mate borisjohnson despite crossing 55 u got n excellent audibility cn pick music whichever way comes u need india vacclomacy particularly yr x eu seems 2 b aftr u banning oxfordastrazeneca amp big forthcoming defence deal
1.37182e+18,3,ema pharmaceuticals regulator europe say indication oxfordastrazeneca vaccine leads clots
1.37085e+18,3,dose one done    unitedagainstcovid moderna austinpublichealth aph vaxuptexas rarediseaseawareness mychronicadventures
1.37479e+18,3,hunterjcullen 2nd moderna next week
1.38148e+18,2,dheersameer yankeeafriend share medical certificate showing cause death blood clotting due covaxin surprised doctors reach conclusion time even worlds expert team took substantial time declar
1.38155e+18,2,cameroon receives 200000 doses sinopharm covid19 vaccine cameroonreport cameroon covid19vaccine sinopharm
1.38164e+18,2,swamy39 recommended sputnikv first credits please pallavighosh
1.3802e+18,3,rough night 2nd moderna much better today arm hardly even sore longer expect ill close 100 tomorrow vaccinated covid19 moderna pretty sick seriously worth ill still wearamask feel much safer
1.37977e+18,2,mridulatalari pfizer chose withdraw application eau moderna done study india local bridging study required vaccine maker considered approval india whilst sputnikv approval delay worrisome co
1.36281e+18,2,comparing three covid19 vaccines pfizer moderna jj statnews
1.36119e+18,2,india reports 11649 new covid cases 90 fresh deaths 24 hours mohfwindia icmrdelhi drharshvardhan seruminstindia bharatbiotech covid19 covidvaccination covidvaccine covishieldvaccine covaxin read
1.363e+18,2,breaking israel pay russia millions covid19 vaccine syrians russia order sweeten deal proposed israel pay millions several million doses sputnikv vaccine administered millions syrians israel agreed hence cabinet signoff
1.38471e+18,1,mfachina thank china giving us wuhanflu zeropercent effective sinovac yeah lets talk ohio whataboutism xijinpooh bigtalksmalldong
1.37013e+18,1,great newsoxfordastrazeneca vaccine suspended several countries
1.38499e+18,3,embarrassing crimea russia everything open business usual ontario reporting 4212 cases covid19 1249 new cases toronto lockdown closed business church family hope mentalhealth canada get syria sputnikv 916 effective jesus
1.38492e+18,2,headlines indian national daily 21 april nirmalasitharaman mumbai maharashtra covaxin assam via theindindia
1.36628e+18,2,left ecosystem lost sanity long time back todays criticism modi use election bound assams gomcha sisters election bound puducherry kerala nehru created aiims institute reinforces useless opposition india covaxin
1.38089e+18,3,cvs vaccine appts lots pm shots sunday let know need help locating one covidvaccination moderna pfizer vaccines la oc
1.37937e+18,2,chinese officials say participating bri nations get top priority vaccines  free subsidised diplomacy covid19 pandemic sinovac china asean
1.38334e+18,2,cmomaharashtra mybmchealthdept rajeshtope11 taken 1st dose rcf hospital chembur dont stock covaxin enquired system complete vaccination hospital availability vaccine sh
1.36636e+18,2,indigenous covid19 vaccine 1st march 2021 prime minister narendra modi took first shot covaxin indigenous vaccine developed bharat biotech partnership icmrnational institute virology pune narendramodi indiadst 13
1.36765e+18,3,congrats pops today take one step closer normal moderna reliefkeep positive everyone help arrived
1.38192e+18,2,india permits use sputnikv vaccine emergency situations sputnikv covidvaccine
1.3696e+18,3,breaking morocco approves russias sputnikv vaccine covid19 sputnik breakingnews via sputnikint
1.36931e+18,2,rajeaiyer anyone getting vaccinated choice vaccine make depends vaccine covaxin covishield supplied healthcare facility must register beneficiaries thru cowin applicaion successful registration wil
1.37972e+18,2,informative article different covid vaccines including moderna
1.37437e+18,2,wants bet pfizer astrazeneca hahahaha russia covidvaccine oxfordastrazeneca pfizer
1.38389e+18,3,cjs328 congratulations moderna didnt issues either shots
1.38126e+18,3,first moderna shot day two report feel fine mild soreness injection site like took hard punch otherwise far good moderna covidvaccination firstshot getvaxxed
1.36626e+18,2,narendramodi sister p niveda puducherry administered covaxin prime minister narendramodi
1.36456e+18,3,simonkornel afp nope opposition make politicized propaganda sinopharm vaccine govt vaccine works proofs uae serbia
1.35828e+18,2,gkangind would useful know opinion safety otherwise vaccines use india nearly five million inoculated covishield covaxin already need decide
1.38408e+18,3,registration vaccination chinese sinopharm vaccine starts april 27 vaccine approved 35 countries 200 million doses distributed various countries
1.38511e+18,2,balajisrini77 thats true balaji mom got covaxin vaccine donot fall leftliberal rumours
1.37089e+18,1,got second dose moderna yesterday ive death bed day today moderna vaccine
1.37218e+18,2,ambassador paraguay india requests covaxin supply india vaccine covaxin paraguay
1.36269e+18,3,sinovac covid19 china sinovac vaccine works uk south african variants brazil institute article amp reuters
1.37214e+18,2,jhargram mamtabanerjee said asking vaccine getting truth data today morning total supply covishield covaxin west bengal 5290l used vaccines 3089l vaccines left use 2201l
1.37509e+18,2,ocgn covid19 covaxin bharatbiotech stockstobuy stockstowatch ocugen potential covid19 vaccine eua warrants buy says analyst
1.38306e+18,3,moderna 2 done vaccine moderna
1.3524e+18,2,pash22 sandrakanthal danizaken christheeagle1 delaying pfizerbiontech boosters co smclondon
1.36624e+18,2,astrazeneca cashes 1 billion selling stake moderna biotechnology pharmaceutical companys shares soared back covid19 coronavirus vaccine development
1.36698e+18,3,brazilian football legend pelé received dose chinesedeveloped sinovac covid19vaccine hometown tuesday 80yearold posted social media picture receiving vaccination thump photo pele instagram
1.38204e+18,3,moderna 2 arm moderna vaccinated
1.3773e+18,2,mrmow sethpalmer3 got moderna crittenden site morning
1.36085e+18,1,jim bussel nytimes covid vaccine recipients developed itp moderna pfizer platelets
1.38324e+18,2,kidding arm pain vaccine feels bad games apex jk apex covid covidvaccine moderna twitch
1.36307e+18,2,bbcscotlandnews bbcradioscot report 100000 marching glasgow edinburgh ignored protests moscow round clock coverage alleged russian corruption successful sputnikv vaccine developed ignored mrchriswands
1.38382e+18,2,union health minister drharshvardhan sunday said 10 times rise covaxin vaccine production september manufacture remdesivir jabs antiviral drug covid19 doubled 741 lakh month may
1.38335e+18,2,fantastic highest single day number till date keep going chennai makkale covid19 covaxin covishield
1.35418e+18,3,come explore lives geniuses behind pfizervaccine married couple struggled become vital fight covid19 covid19 covid19ontario pfizerbiontech pfizerproud coronavirusvaccine ozlemtureci ugursahin
1.36777e+18,2,congressleft party putting lives common people risk politics congress covid19 covidvaccine covaxin congressmuktbharat
1.38318e+18,3,got first dose moderna vaccination firstdose
1.3804e+18,2,foreign pharma companies simply creating mess using stuffs bharatbiotech covaxin best around world
1.37988e+18,3,johntory embarrasing moscow russia everything open business usual ontario reporting 3215 cases covid19 1095 new cases toronto lockdown closed business church family hope mentalhealth canada get syria sputnikv 916 eff
1.36493e+18,3,capitalism good thing moderna says covid19 vaccine south africa strain ready human testing
1.36963e+18,2,moscow riyadh talks russias sputnikv vaccine production saudi arabia lavrov confirms sputnikvaccine
1.37039e+18,2,several countries putting hold astrazeneca vaccine cant indians right choose vaccine take state stop taking taking moderna pfizer whats logic anyone
1.38443e+18,3,according gamaleya national research center epidemiology amp microbiology amp rdif russian sputnikv vaccine efficacy 976 based data analysis covid19 infection rate among russia vaccinated w sputnik v
1.37412e+18,3,today extremely grateful astrazeneca vaccine unpaid carer mum huge weight lifted shoulders knowing able protect family little bit extra please take vaccine offered covid19vaccine oxfordastrazeneca
1.38231e+18,3,india growing world leader field covidvaccine production feel proud covid19 covidvaccination covidsecondwave covishield covaxine sputnikv ambedkarjayanti2021
1.34855e+18,2,healthdpt morning pfizerbiontech vaccine ni
1.38164e+18,2,ministers information health announce sinopharm vaccination campaign start monday
1.36622e+18,1,anidigital ani scrutiny covaxincovishield presented india world name medicines r effective fight covid question arising keep silence indias made vaccines effective corona
1.38338e+18,2,kochattil got mom n granny vaccinated 1st dose covaxin bhasavatarakam gave us certificate instantly n told us go 2nd dose 28 days
1.36297e+18,2,dr reddys initiates process eua russian covid19 vaccine sputnik v india coronavirus coronavirusvaccineinindia covid19vaccine sputnikv
1.36663e+18,2,jab hon pmoindia shnarendramodi ji buried misinformation hesitancy covaxin modi ji vaccinated turn prime minister person 60 years age modivaccinated covid19vaccination
1.3801e+18,2,germany considering ordering sputnikv mr markussoeder serious produce bavaria another vaccine like biontechgroup dont get blood hands
1.38492e+18,3,beyond overjoyed parents getting moderna vaccine beausejour today originally said werent going get vaccinated told disappointed respectful decision happy changed mind
1.36621e+18,2,ndtv hope covaxin
1.37917e+18,2,day need surprises 17 years old daughter isuhaani got wrong vaccine moderna instead pfizer walgreens covid19vaccine anyone advice hope its big deal
1.3631e+18,2,rdif announces registration russian sputnikvaccine coronavirus ministry health republic ghana ghana become 31st country world 5th state africa register sputnikv
1.36177e+18,3,second dose moderna vaccineswork
1.38421e+18,2,sillyputty78 pedinska trudeau tried ordered lot got stiffed ontario crippled incompetent stupid premier hired general experience way late game political reasons sputnikv must n
1.38161e+18,2,second day post moderna shot 1 arm feels like someone punched received shot bit tired cozy tired moderna getvaccinated
1.36486e+18,2,india seeks immunogenicity safety data russian sputnik v vaccine review reports say sputnikvaccine sputnikv
1.37793e+18,1,yusrasaskari thailand doesnt trust sinopharm sputnikv
1.37403e+18,2,vaccines analyzed based data politics sputnikv essaludperu minsaperu peru
1.35456e+18,2,dont let pfizer exploit pandemic get tax breaks fairtaxcanada covid19 vaccination pfizer pfizerbiontech pfizervaccine privatization cdnpoli
1.37937e+18,2,covidkarnataka covidnewsbymib got parents vaccinated covaxin march 2 today gone different phc taken 2nd dose adminstered covishield specifically informed check
1.34623e+18,3,im pretty excited received covid vaccine today its impressive think less year vaccine virus wreaked havoc society seen many colleagues hospital infected gratefulpfizerbiontech covid19ontario
1.36929e+18,2,caulmick sinopharm proved effective china trails bahrain leading full scale roll bahrain arent tied euus monopolyevery citizen resident 18 choice sinopharm sputnikv
1.37772e+18,3,second thank rockhealth vaccinated moderna
1.37993e+18,2,risk getting blood clot oxford astrazeneca vaccine equal hit home airplane jamaica oxfordastrazeneca risk covid19 corona uk eu
1.37194e+18,2,sputnikv gt russia submitted documents covid19 vaccine registration eu via sputnikint
1.36606e+18,2,monirulk62 dogecoinrise ocugen covaxin make back dont give dogecoin bitcoin buy dips baby
1.37295e+18,2,daily evening market update 19th march 2021 investing markets nifty sensex covid gold silver news joebiden pfizer moderna astrazeneca farmlaws wipro bitcoin stimuluschecks vaccine powell yields telecom tcs airtel jio modi nazaratechnologies
1.38119e+18,3,33africa regulatory taskforce art approved 2 vaccines sinopharm beijing bbibpcorv approved 35 countries sinopharm wuhan inactivated vero cells approved 2 countries sinopharm coming somalia
1.37502e+18,2,russia confirmed deal serbia sputnikv covid19 vaccine manufactured torlak institute production set begin may
1.37534e+18,2,coronavirus vaccine covishield vs covaxin need know indias approved homegrown vaccines covishield covaxin
1.37201e+18,3,covid19 vaccine developed chinas sinopharm approved emergency use maldives vaccine made sinopharm given people aged 18 60 maldives food drug administration announced march 15
1.37297e+18,3,51 germans would choose vaccinated sputnikv provided receives approval european union number even higher east germany 59 would choose
1.38454e+18,2,gawa ng pfizer done first dose covid19vaccination pfizerbiontech kuwait
1.36619e+18,2,astrazeneca sold stake moderna 1 billion times reuters equityin equityin
1.35234e+18,2,watch ceo chairman pfizerbiontech something bogus happening
1.37008e+18,2,vaccine tracker covid19 share injection region moderna italy uptodate vaccini moderna covid19
1.37019e+18,2,keep hearing adults vaccinated adults likethats great super amazing anyone know word theyre gonna kids son spectrum germs cause paralyzing fear vaccine phizer moderna johnsonandjohnsonvaccine
1.3831e+18,2,current production capacity indigenously developed covaxin vaccine doubled mayjune subsequently increase nearly 67 fold july august year centre states production increased 1 crore vaccine doses april 2021
1.36781e+18,3,dollyparton giving warm thoughtful words encouragement worried accepting experimental mrna gene editing vaccinemoderna
1.35186e+18,3,light end long tunnel pfizerbiontech covid19
1.38117e+18,2,ad hongkong si vaccina con sinovac e pfizer coronavirus hong kong does need rush secure third vaccine 13 new covid19 cases confirmed via scmpnews
1.36626e+18,3,always first lead front proud hble pm shri narendramodi ji took vaccine shot made india morning covaxin bharat biotech aiims pls register get vaccinated madeinindia
1.37094e+18,2,mayor nice france asks health authorities permit buy russia covid19 vaccine sputnikv doug ford mr trudeau john tory toronto ontario ask america us permit canada buy sputnik v end lockdown2021 misery mentalhealthmatters
1.36249e+18,1,pfizerbiontech vaccine less effective southafrican mutation
1.38293e+18,2,mediccgail cuba times pandemic patient needs one dose pfizerbiontech go covax minsapcuba
1.37399e+18,2,decides extend interval doses covid19 vaccine 8 weeks covishield however indigenously produced covaxin mohfwindia decides continue existing interval 46 weeks press release vishplus
1.34646e+18,3,something moderna fine vaccine pfiz pfizerbiontech arian290360 rkhuria2 nandtara
